236	vfi	3
237	vfo	1
238	 tö	2
239	hgm	8
240	lac	21032
241	je 	38
242	ppo	14659
243	ppn	70
244	ppm	102
245	ppl	8388
246	 t.	285
247	ppi	4511
248	 t,	49
249	e!i	1
250	ppe	17740
251	 t 	2581
252	 t'	17
253	ppa	3459
254	 t;	3
255	 t:	4
256	 t?	2
257	ppy	1482
258	ppx	5
259	ppw	2
260	ppv	19
261	ppu	30
262	ppt	160
263	pps	140
264	ppr	12327
265	ppp	206
266	je;	1
267	azú	2
268	 tk	133
269	e! 	601
270	 ti	46600
271	 th	1442357
272	 to	399663
273	 tn	1266
274	e!'	9
275	 tl	113
276	 tc	700
277	 tb	471
278	 ta	47525
279	 tg	1008
280	 te	59958
281	pp 	745
282	pp?	2
283	 tz	21
284	 ty	9380
285	 tx	119
286	pp:	22
287	lía	1
288	 ts	604
289	 tr	77301
290	 tq	5
291	 tp	389
292	 tw	26114
293	 tv	2077
294	 tu	14520
295	 tt	342
296	!..	15
297	!. 	1
298	m-n	64
299	hw,	1
300	ér 	17
301	ér,	13
302	as:	261
303	j,l	1
304	ér;	1
305	érd	2
306	ére	14
307	éra	101
308	érb	1
309	érc	10
310	éro	16
311	éri	111
312	ért	11
313	éru	1
314	érv	2
315	érr	4
316	éry	6
317	cp.	57
318	iim	3
319	iil	2
320	ówk	1
321	hg-	45
322	érè	4
323	éré	4
324	érô	1
325	fwd	38
326	, c	23719
327	, b	35746
328	, a	120215
329	, g	7655
330	, f	16115
331	, e	15321
332	, d	13807
333	, k	2733
334	, j	5072
335	, i	49550
336	, h	21315
337	, o	23343
338	, n	13627
339	, m	19300
340	, l	11587
341	, s	37367
342	, r	14574
343	, q	781
344	, p	20463
345	, w	56525
346	, v	3173
347	, t	85805
348	, z	335
349	, y	6077
350	, x	230
351	a.,	157
352	a.-	11
353	a..	25
354	a. 	10106
355	a.!	1
356	a.'	34
357	a.:	6
358	a.;	5
359	a.?	5
360	,  	1758
361	, '	466
362	y::	11
363	, .	345
364	, -	219
365	, ,	94
366	, ;	3
367	, :	15
368	y: 	2128
369	a.h	18
370	a.i	28
371	a.k	31
372	a.l	4
373	a.m	229
374	a.n	13
375	a.o	37
376	a.a	27
377	a.b	15
378	a.c	50
379	a.d	261
380	a.e	16
381	a.f	12
382	a.g	34
383	a.x	4
384	a.y	1
385	a.z	1
386	a.p	9
387	a.r	5
388	a.s	16
389	a.t	11
390	a.u	12
391	a.v	1
392	, â	3
393	, á	3
394	, à	14
395	, ä	1
396	, é	10
397	, ó	1
398	, ö	5
399	, ú	1
400	, ü	1
401	xxx	203
402	xxw	9
403	xxv	7
404	xxu	4
405	xxs	4
406	xxp	3
407	xxo	59
408	xxm	5
409	xxl	23
410	xxk	1
411	xxi	143
412	xxg	13
413	xxf	5
414	xxe	6
415	xxc	19
416	xxa	4
417	àla	1
418	xx?	2
419	zjx	1
420	tb:	1
421	zju	1
422	xx.	8
423	xx-	18
424	xx,	26
425	xx'	8
426	àli	3
427	xx!	3
428	xx 	73
429	xyv	45
430	laó	1
431	fsa	5
432	fsb	2
433	fsc	17
434	fsd	1
435	fse	281
436	fsf	3
437	fsg	9
438	fsh	211
439	fsi	32
440	fsk	25
441	fsl	4
442	fsp	165
443	fsr	2
444	fss	7
445	fst	42
446	fsu	27
447	fsw	4
448	fs 	2027
449	fs'	23
450	fs,	302
451	fs-	69
452	fs.	252
453	tb 	64
454	fs:	10
455	fs;	10
456	fs?	3
457	mjh	2
458	mji	4
459	fw'	1
460	mjo	2
461	mja	5
462	mjc	1
463	mje	1
464	mjf	1
465	rté	36
466	ú's	4
467	'br	55
468	as,	3375
469	mj,	9
470	mj-	2
471	mj 	82
472	ûlé	2
473	íáî	7
474	mnt	2
475	ènc	1
476	egè	2
477	egã	2
478	tby	1
479	tbx	9
480	tbz	21
481	?jf	1
482	tbu	97
483	f ü	1
484	tbw	3
485	eg.	326
486	eg-	16
487	eg,	87
488	eg!	2
489	eg 	596
490	eg'	11
491	tbp	141
492	eg;	3
493	eg?	2
494	röz	2
495	röt	1
496	rös	7
497	éêx	1
498	èh 	1
499	egk	1
500	egi	14109
501	egh	37
502	ego	4090
503	egn	697
504	egm	1052
505	egl	618
506	egc	3
507	ega	16922
508	egg	1109
509	egf	966
510	ege	6005
511	egz	1
512	egy	1867
513	d:e	1
514	egs	370
515	egr	7049
516	xye	25
517	egw	6
518	egu	8691
519	egt	107
520	pnd	3
521	hbf	1
522	oiv	9
523	oiu	1
524	oit	935
525	ois	2699
526	oir	885
527	oiq	3
528	oip	32
529	urô	1
530	oiz	9
531	oix	27
532	oig	112
533	uré	5
534	oie	215
535	oid	4859
536	oic	3498
537	oib	24
538	oia	136
539	oio	16
540	oin	30659
541	oim	336
542	oil	3314
543	oik	27
544	oij	3
545	oii	33
546	oih	3
547	jéê	6
548	duk	339
549	dum	1048
550	oi?	3
551	duo	147
552	oi;	1
553	oi:	16
554	êéã	8
555	oi'	3
556	oi!	1
557	oi 	144
558	oi.	8
559	oi-	11
560	oi,	25
561	jé 	3
562	duf	95
563	ury	7664
564	urz	11
565	duy	1
566	urp	5120
567	urq	39
568	urr	10640
569	urs	18106
570	urt	11287
571	uru	306
572	urv	4801
573	urw	9
574	urh	54
575	uri	22705
576	urk	1115
577	url	542
578	urm	503
579	urn	14991
580	uro	6219
581	ura	17560
582	urb	2530
583	urc	9469
584	urd	3972
585	ure	66846
586	urf	2247
587	urg	4189
588	jén	3
589	bói	1
590	s,b	4
591	dup	1328
592	jés	2
593	ur:	44
594	ur;	20
595	ur?	23
596	dut	1187
597	ur,	747
598	ur-	482
599	ur.	561
600	ur 	44512
601	ur!	11
602	ur'	81
603	bré	2
604	öfe	1
605	brá	2
606	brà	3
607	brû	3
608	brú	2
609	mn-	18
610	bró	1
611	hhv	61
612	brö	5
613	aló	51
614	rtw	119
615	alú	1
616	alâ	1
617	alà	1
618	alá	30
619	gv 	9
620	alê	1
621	gv,	5
622	alé	30
623	eää	2
624	alí	28
625	nfü	3
626	gvs	1
627	êe,	1
628	gvb	1
629	gva	2
630	gvm	1
631	gvh	56
632	gvi	17
633	bri	16922
634	bro	12212
635	brn	70
636	xlq	2
637	brl	139
638	brc	300
639	bra	14792
640	rtf	276
641	brg	6
642	bre	8055
643	brz	10
644	bry	1346
645	brs	2
646	brr	4
647	brp	1
648	brw	1
649	brv	1
650	bru	1998
651	alr	3138
652	als	40606
653	alp	1816
654	alq	21
655	alv	818
656	alw	5792
657	alt	20898
658	alu	11517
659	alz	247
660	alx	23
661	aly	15457
662	xpt	3
663	alb	2211
664	alc	5783
665	ala	9339
666	alf	4603
667	alg	1839
668	ald	2503
669	ale	18144
670	alj	11
671	alk	9853
672	alh	77
673	ali	39162
674	aln	137
675	alo	9736
676	all	156920
677	alm	6180
678	d.i	3
679	br.	20
680	br-	14
681	br,	43
682	br 	146
683	al:	381
684	al;	231
685	rgl	234
686	al?	156
687	irá	49
688	al 	210400
689	al!	35
690	al'	487
691	al.	6617
692	al,	6647
693	al-	2663
694	d.b	4
695	'ec	3
696	'ea	12
697	'eg	1
698	'ef	1
699	'ed	5
700	'ek	1
701	'ei	4
702	irã	2
703	'en	19
704	'em	114
705	'el	7
706	'es	41
707	'er	26
708	'eq	2
709	'ep	3
710	'ev	17
711	'eu	4
712	'et	16
713	'ez	1
714	'ey	1
715	'ex	31
716	phh	2
717	ún,	15
718	-rp	6
719	'e 	2
720	'e'	4
721	d.u	3
722	'e-	1
723	'e,	1
724	d.w	24
725	xsf	1
726	só 	1
727	 ':	1
728	 '.	8
729	 ',	11
730	 '-	8
731	 ''	78
732	 ' 	427
733	pas	10288
734	sós	18
735	sól	17
736	-rt	15
737	són	8
738	sók	1
739	ìáé	7
740	 'z	12
741	 'x	4
742	 'y	61
743	 'v	35
744	 'w	157
745	 't	310
746	 'u	42
747	 'r	122
748	 's	2714
749	 'p	218
750	 'q	12
751	 'n	275
752	 'o	107
753	 'l	105
754	 'm	197
755	 'j	20
756	 'k	25
757	 'h	132
758	 'i	301
759	 'f	117
760	 'g	111
761	 'd	133
762	 'e	194
763	 'b	150
764	 'c	251
765	 'a	225
766	lbe	952
767	lbd	26
768	lba	512
769	lbc	32
770	lbl	32
771	lbo	478
772	lbn	18
773	lbi	215
774	lbk	1
775	lbj	46
776	lbu	684
777	lbp	7
778	lbs	150
779	lbr	490
780	pav	434
781	lby	47
782	clu	22586
783	uíd	1
784	it 	134735
785	it!	146
786	it'	34766
787	 nl	194
788	it.	5206
789	it,	3708
790	it-	676
791	hh.	7
792	hh-	123
793	hh,	15
794	m-t	99
795	it:	255
796	it;	145
797	it?	471
798	hh!	5
799	hh 	241
800	lb'	4
801	lb 	183
802	lb-	5
803	lb,	19
804	lb.	12
805	lb?	1
806	bwg	1
807	itb	48
808	itc	3130
809	ürg	3
810	itg	52
811	ürc	3
812	ite	51066
813	itj	11
814	itk	46
815	ith	122889
816	iti	75915
817	itn	1414
818	ito	12919
819	ürk	22
820	itm	1070
821	itr	3406
822	itp	37
823	hhl	4
824	itv	9
825	itw	29
826	itt	21850
827	itu	12550
828	itz	1156
829	hhe	65
830	ity	66661
831	hhb	5
832	hha	50
833	clf	7
834	m-e	33
835	lbü	1
836	clk	1
837	jzi	2
838	jza	1
839	m-b	165
840	t: 	2590
841	pal	5125
842	zab	670
843	jkc	3
844	itâ	4
845	ità	3
846	itá	1
847	itä	1
848	itê	1
849	ité	56
850	ití	7
851	itó	2
852	ürü	1
853	jz 	5
854	zam	112
855	pan	19025
856	zai	78
857	zar	1203
858	rál	2
859	pmr	2
860	nfo	13895
861	zay	17
862	éäf	1
863	nfn	20
864	co;	22
865	co:	17
866	co?	12
867	co-	1588
868	co,	626
869	co.	578
870	co!	3
871	co 	3628
872	co'	202
873	têt	14
874	jhs	5
875	coy	170
876	cox	452
877	coz	136
878	coq	27
879	cop	5482
880	cos	10161
881	cor	29129
882	cou	51800
883	cot	2238
884	cow	1062
885	cov	9527
886	coi	1513
887	coh	2656
888	cok	360
889	coj	8
890	com	99442
891	col	24377
892	coo	4881
893	con	128687
894	coa	4099
895	coc	2097
896	cob	865
897	coe	1270
898	cod	4779
899	cog	3831
900	cof	773
901	m--	622
902	se:	431
903	zd,	2
904	r':	6
905	êöá	1
906	pag	6483
907	aél	1
908	tzu	7
909	tzt	16
910	tzw	6
911	tzv	14
912	tzp	49
913	tzs	43
914	tzy	44
915	tze	408
916	tzd	6
917	tzg	44
918	tzf	9
919	tza	27
920	tzc	5
921	tzb	10
922	tzm	46
923	tzl	25
924	tzo	10
925	tzn	8
926	tzi	54
927	tzh	36
928	tzk	51
929	yd,	17
930	tz?	4
931	tz;	19
932	tz:	2
933	tz'	160
934	tz!	1
935	tz 	1075
936	tz-	44
937	tz,	207
938	tz.	92
939	óíá	1
940	nf:	1
941	jh.	1
942	zm.	1
943	yd;	3
944	 :,	1
945	 : 	1433
946	 :'	1
947	yd?	1
948	 ::	32
949	 :?	1
950	ìíá	1
951	pcw	1
952	ó; 	6
953	sèd	3
954	sèe	1
955	imb	1687
956	-r.	13
957	sèt	4
958	sèv	6
959	 :h	1
960	 :m	2
961	 :l	1
962	 :a	1
963	 :b	1
964	 :g	3
965	 :p	2
966	 :r	1
967	nf-	799
968	nf,	29
969	'''	1
970	sgä	1
971	''-	1
972	'',	1
973	''.	1
974	tbc	2
975	jd.	1
976	?;:	1
977	?;,	1
978	c-f	171
979	?; 	5
980	''g	1
981	''f	2
982	''a	3
983	''n	1
984	''i	11
985	''h	4
986	cöl	4
987	úbl	15
988	''t	4
989	''w	3
990	''s	38
991	sga	38
992	sgc	71
993	sgb	4
994	sge	811
995	sgd	5
996	sgg	2
997	sgi	135
998	sgk	2
999	sgo	27
1000	sgp	15
1001	sgr	217
1002	sgu	368
1003	sgt	17
1004	ydi	197
1005	ydm	2
1006	sg'	2
1007	yds	1
1008	sg-	1
1009	sg,	16
1010	sg:	1
1011	tix	13
1012	tiy	34
1013	tiz	2018
1014	ïsk	1
1015	ìí 	1
1016	lvã	1
1017	éau	5
1018	éas	5
1019	éal	73
1020	éan	12
1021	éab	1
1022	ïs 	2
1023	tio	284722
1024	tie	27901
1025	kd 	63
1026	kd'	1
1027	kd,	7
1028	kd-	1
1029	kd.	7
1030	wsz	1
1031	kda	509
1032	kde	8
1033	kdi	2
1034	kdk	1
1035	kdo	308
1036	kdp	12
1037	kdr	99
1038	kds	2
1039	kdt	3
1040	kdy	1
1041	-r 	126
1042	uv'	2
1043	g'e	1
1044	g'a	1
1045	g'l	5
1046	g'n	2
1047	g'u	4
1048	uv,	3
1049	g's	1101
1050	uv-	32
1051	uv.	8
1052	wsn	1
1053	g' 	95
1054	g',	5
1055	g';	6
1056	dts	52
1057	ìé 	3
1058	ába	2
1059	xmu	11
1060	uv?	1
1061	xmp	1
1062	:no	4
1063	xma	49
1064	xml	91
1065	xmn	2
1066	xmi	2
1067	bí,	2
1068	.ok	1
1069	áb-	1
1070	ti-	4031
1071	 eí	1
1072	ti.	64
1073	xm.	5
1074	q: 	73
1075	s :	227
1076	ti!	1
1077	äáé	2
1078	q:p	1
1079	ws;	44
1080	hbv	89
1081	dml	2
1082	-r,	9
1083	uvg	8
1084	'wg	1
1085	px 	15
1086	ws-	135
1087	px,	5
1088	mcr	15
1089	pxs	1
1090	pxr	2
1091	pxy	1
1092	pxx	4
1093	pxg	3
1094	pxd	5
1095	''c	1
1096	pxo	45
1097	pxj	1
1098	éz,	2
1099	éz 	5
1100	uwl	1
1101	xxr	4
1102	.,n	2
1103	ézh	1
1104	ézi	6
1105	éze	6
1106	éza	49
1107	.,x	3
1108	éêk	1
1109	reb	2700
1110	rec	48746
1111	fhs	5
1112	rea	115545
1113	ref	17051
1114	reg	22751
1115	red	63632
1116	ree	39846
1117	rej	1206
1118	rek	394
1119	reh	2059
1120	rei	4624
1121	ren	55641
1122	reo	2071
1123	rel	30651
1124	rem	22798
1125	rer	3462
1126	res	150926
1127	fhc	1
1128	req	12828
1129	rev	22353
1130	rew	3850
1131	ret	23782
1132	reu	973
1133	rez	174
1134	rex	577
1135	rey	983
1136	fho	2
1137	zdr	12
1138	re 	308290
1139	re!	133
1140	re'	8764
1141	re.	8396
1142	re,	12048
1143	re-	3226
1144	fh 	4
1145	re:	893
1146	re;	310
1147	re?	416
1148	edä	1
1149	gât	1
1150	í. 	13
1151	wu.	2
1152	mc'	2
1153	xpe	16624
1154	xpc	16
1155	xpa	2198
1156	xpo	3446
1157	xpn	6
1158	xpl	7335
1159	xpk	1
1160	xpi	192
1161	reí	1
1162	xpu	98
1163	reñ	4
1164	xpr	14168
1165	''l	1
1166	éä 	5
1167	z? 	9
1168	wu,	7
1169	xp 	93
1170	xp.	1
1171	zbi	13
1172	zbo	46
1173	c.;	22
1174	jnl	2
1175	i,j	47
1176	 z;	3
1177	kl-	24
1178	q'o	1
1179	q's	107
1180	vvs	3
1181	vvr	3
1182	vvv	12
1183	sd.	50
1184	 pó	8
1185	 ís	1
1186	 íd	2
1187	pa'	162
1188	zdo	3
1189	dj 	34
1190	dj-	22
1191	dj,	5
1192	dj.	41
1193	 í 	1
1194	dju	1801
1195	djv	1
1196	djs	4
1197	dje	204
1198	djf	1
1199	dja	634
1200	djb	1
1201	djm	66
1202	djo	109
1203	djn	1
1204	dji	25
1205	pl:	3
1206	oú 	5
1207	lóc	1
1208	oún	2
1209	oúl	4
1210	oúg	1
1211	oúd	2
1212	cda	80
1213	z.o	1
1214	klc	1
1215	cdd	86
1216	í p	4
1217	ic;	87
1218	ic:	117
1219	ic?	56
1220	oqu	834
1221	oqs	2
1222	oqr	1
1223	ic.	1860
1224	ic-	762
1225	ic,	2904
1226	ic!	32
1227	ic 	69628
1228	ic'	354
1229	cyc	4651
1230	sdc	11
1231	cyb	295
1232	uzé	1
1233	cya	278
1234	í i	4
1235	cdf	15
1236	gzh	100
1237	cyf	1
1238	icz	29
1239	icy	3174
1240	ics	11476
1241	icr	6549
1242	icp	145
1243	icw	5
1244	icv	2
1245	icu	10329
1246	ict	18580
1247	ick	15649
1248	icj	2
1249	ici	28149
1250	ich	39749
1251	ico	3934
1252	icn	201
1253	icm	61
1254	icl	5691
1255	icc	179
1256	icb	13
1257	ica	95221
1258	icg	1
1259	icf	89
1260	ice	42538
1261	icd	99
1262	cyn	539
1263	cyl	363
1264	cdy	58
1265	íìê	2
1266	dt?	1
1267	íìä	1
1268	íìã	1
1269	uza	80
1270	uzb	33
1271	uze	84
1272	uzg	1
1273	uzh	36
1274	uzi	51
1275	uzo	15
1276	uzu	26
1277	uzz	825
1278	aär	1
1279	icó	7
1280	icé	1
1281	icí	5
1282	 dâ	1
1283	uz 	185
1284	uz'	2
1285	uz,	76
1286	uz-	1
1287	-c:	1
1288	dt;	8
1289	adè	3
1290	adé	24
1291	f.;	3
1292	;st	5
1293	;sw	1
1294	;sp	2
1295	;se	8
1296	;sa	1
1297	f..	23
1298	f.-	5
1299	f.,	84
1300	;sm	1
1301	;so	3
1302	f. 	2978
1303	f.'	10
1304	;sh	2
1305	mít	1
1306	mír	3
1307	mío	1
1308	rgf	4
1309	mík	1
1310	f.z	1
1311	f.s	2
1312	f.r	52
1313	f.p	2
1314	f.w	7
1315	f.v	1
1316	f.u	1
1317	f.t	4
1318	f.i	3
1319	f.h	10
1320	f.o	11
1321	f.l	2
1322	f.c	4
1323	f.b	4
1324	f.a	8
1325	f.g	4
1326	f.f	2
1327	f.d	3
1328	adz	37
1329	adx	7
1330	ady	5259
1331	adr	1155
1332	ads	5265
1333	adp	186
1334	adq	381
1335	adv	8420
1336	adw	339
1337	adt	157
1338	adu	3907
1339	adj	2762
1340	adk	1
1341	adh	1130
1342	adi	16420
1343	adn	719
1344	ado	4370
1345	adl	3654
1346	adm	6733
1347	adb	110
1348	adc	633
1349	ada	4517
1350	adf	171
1351	adg	238
1352	add	17241
1353	ade	27981
1354	omä	1
1355	cy!	12
1356	bz 	28
1357	zös	2
1358	bz.	3
1359	bz-	5
1360	bz,	6
1361	ad:	136
1362	ad;	76
1363	ad?	122
1364	ad.	1593
1365	ad,	2616
1366	ad-	645
1367	ad 	53457
1368	ad!	46
1369	ad'	234
1370	hwd	2
1371	bzu	2
1372	bza	5
1373	bze	4
1374	-vb	1
1375	bzi	38
1376	bzh	5
1377	bzl	25
1378	kèd	1
1379	r: 	1660
1380	tgr	185
1381	tgs	118
1382	tgp	7
1383	v--	16
1384	tgv	7
1385	tgt	348
1386	tgu	91
1387	tgy	1
1388	z.z	1
1389	v- 	20
1390	tgb	1
1391	tgc	327
1392	tga	561
1393	tgf	810
1394	tgg	389
1395	tge	120
1396	tgi	8
1397	tgo	101
1398	tgl	1
1399	r:-	1
1400	v-n	27
1401	v-o	1
1402	v-l	50
1403	v-m	18
1404	v-j	2
1405	v-k	2
1406	v-h	6
1407	v-i	185
1408	v-f	12
1409	v-g	8
1410	v-d	1
1411	v-e	5
1412	v-b	34
1413	v-c	83
1414	v-a	41
1415	tg 	311
1416	:ut	1
1417	v-y	1
1418	v-v	13
1419	v-w	6
1420	v-t	28
1421	v-u	2
1422	v-r	19
1423	v-s	50
1424	v-p	45
1425	v-q	2
1426	órg	4
1427	roú	1
1428	ìëü	3
1429	ìëö	1
1430	ìëí	5
1431	sûr	3
1432	ìëá	4
1433	etó	1
1434	msd	154
1435	msc	94
1436	bnr	2
1437	lz-	2
1438	lz,	17
1439	lz.	6
1440	lz'	8
1441	lz 	38
1442	ëíê	11
1443	ëíé	18
1444	ëíä	1
1445	msm	9
1446	 dy	2753
1447	msi	103
1448	ñón	4
1449	msh	61
1450	lzm	26
1451	msw	6
1452	lzo	2
1453	lzn	2
1454	lzi	6
1455	lzh	180
1456	lzk	1
1457	msv	10
1458	lze	23
1459	lza	23
1460	bne	55
1461	lzb	15
1462	 ds	396
1463	s'?	5
1464	 dr	23682
1465	wy-	2
1466	wy,	11
1467	wy 	89
1468	wy?	1
1469	om;	46
1470	énd	1
1471	jrb	1
1472	jra	30
1473	jrg	1
1474	jre	2
1475	 dj	100
1476	jrk	3
1477	r:d	5
1478	jro	4
1479	jrs	2
1480	êqu	2
1481	ëík	1
1482	bni	20
1483	ëíi	2
1484	msx	41
1485	wyo	82
1486	wyn	117
1487	wym	4
1488	wyl	13
1489	wyg	4
1490	wyf	1
1491	wye	2181
1492	wyd	3
1493	wyc	18
1494	wya	50
1495	 ó,	1
1496	wyt	2
1497	wys	4
1498	wyr	3
1499	wyp	1
1500	jr 	59
1501	jr'	3
1502	jr.	480
1503	jr,	5
1504	jr:	1
1505	ëí 	2
1506	r:t	2
1507	,km	1
1508	,ka	1
1509	ysz	8
1510	ysy	20
1511	yss	158
1512	ysr	51
1513	ysq	26
1514	ysp	199
1515	ysw	1
1516	ysu	23
1517	yst	14260
1518	ysk	6
1519	ysi	13788
1520	ysh	36
1521	yso	576
1522	ór 	2
1523	ysm	72
1524	ysl	200
1525	ysc	130
1526	ysb	67
1527	ysa	484
1528	ysg	31
1529	yse	3427
1530	:mr	1
1531	mön	1
1532	möh	1
1533	möd	1
1534	,k,	5
1535	möt	4
1536	mör	1
1537	ys;	83
1538	ys:	156
1539	ys?	53
1540	ys.	1988
1541	ys-	140
1542	ys,	2550
1543	ys!	21
1544	ys 	24821
1545	ys'	100
1546	omc	106
1547	ébo	1
1548	ms!	12
1549	omd	4
1550	ysé	30
1551	ms-	233
1552	cwa	9
1553	cwc	19
1554	cwe	4
1555	cwi	3
1556	cwk	4
1557	cwl	5
1558	cwo	3
1559	éno	1
1560	wuh	16
1561	jbf	1
1562	omt	50
1563	fbu	4
1564	roc	15563
1565	rod	15914
1566	bn-	7
1567	qt;	1
1568	cd;	1
1569	fbp	9
1570	qt.	1
1571	qt,	2
1572	qt 	35
1573	 óé	1
1574	ümq	1
1575	ôte	99
1576	qtx	7
1577	roq	400
1578	fbe	24
1579	ros	18288
1580	qtl	146
1581	qtc	45
1582	äis	3
1583	qte	9
1584	p.t	10
1585	p.w	4
1586	p.v	1
1587	p.p	19
1588	p.s	150
1589	p.r	22
1590	p.x	1
1591	p.z	1
1592	p.e	14
1593	p.g	22
1594	p.a	16
1595	p.c	30
1596	p.b	6
1597	p.m	412
1598	p.l	17
1599	p.o	76
1600	p.n	6
1601	p.i	7
1602	roz	951
1603	p.j	14
1604	!pu	1
1605	á ó	1
1606	wuq	1
1607	!ph	1
1608	p.?	1
1609	p.;	3
1610	p.:	1
1611	p.'	25
1612	p. 	6130
1613	p.-	5
1614	p.,	162
1615	p..	8
1616	ety	5711
1617	úñe	2
1618	yyl	2
1619	ett	23962
1620	y,'	69
1621	nsí	2
1622	nsâ	1
1623	aí 	1
1624	ppè	1
1625	yys	1
1626	öé 	1
1627	ì ,	1
1628	rà 	1
1629	ete	27737
1630	etc	2171
1631	éîá	3
1632	éîé	5
1633	nsy	456
1634	nsz	9
1635	nsp	5489
1636	nsq	3
1637	nsr	26
1638	nss	63
1639	nst	29433
1640	nsu	10222
1641	nsv	77
1642	nsw	3511
1643	nsh	3366
1644	nsi	32754
1645	nsk	1758
1646	nsl	2271
1647	nsm	1224
1648	nsn	50
1649	nso	3778
1650	nsa	2886
1651	nsb	199
1652	nsc	6844
1653	nsd	637
1654	nse	24841
1655	nsf	4494
1656	nsg	822
1657	cd-	149
1658	küh	2
1659	ns:	947
1660	ns;	485
1661	wux	10
1662	ns?	289
1663	ro-	1105
1664	ns,	13156
1665	ns-	928
1666	ns.	12553
1667	ns 	99245
1668	ns!	37
1669	ns'	623
1670	'ig	2
1671	,m;	3
1672	ú o	1
1673	ú n	1
1674	.l 	18
1675	,va	1
1676	.l.	134
1677	,ve	11
1678	ro:	24
1679	ylk	10
1680	ylh	14
1681	yli	921
1682	yln	3
1683	ylo	1514
1684	yll	427
1685	ylm	60
1686	ylb	21
1687	ylc	141
1688	d-h	230
1689	yla	3964
1690	ylf	6
1691	ylg	66
1692	yld	4
1693	yle	3350
1694	ylx	29
1695	yly	148
1696	ylr	44
1697	yls	86
1698	ylp	68
1699	ylv	477
1700	ylw	5
1701	ylt	140
1702	.le	19
1703	.la	14
1704	,v,	1
1705	et?	122
