347	, t	572930
348	, z	25538
349	, y	16340
350	, x	11656
351	a.,	10610
352	a.-	3119
353	a..	21520
354	a. 	1002476
355	a.!	0
356	a.'	152
357	a.:	649
358	a.;	1599
359	a.?	0
360	,  	0
361	, '	0
362	y::	0
363	, .	0
364	, -	0
365	, ,	0
366	, ;	0
367	, :	0
368	y: 	20257
369	a.h	8512
370	a.i	3204
371	a.k	1306
372	a.l	2372
373	a.m	5396
374	a.n	3265
375	a.o	23541
376	a.a	8044
377	a.b	3840
378	a.c	73358
379	a.d	3826
380	a.e	4874
381	a.f	3294
382	a.g	7998
383	a.x	161
384	a.y	162
385	a.z	315
386	a.p	25310
387	a.r	3963
388	a.s	14677
389	a.t	3218
390	a.u	3658
391	a.v	1802
392	, â	746
393	, á	15561
394	, à	25462
395	, ä	471
396	, é	145133
397	, ó	5105
398	, ö	329
399	, ú	3052
400	, ü	158
401	xxx	16122
402	xxw	0
403	xxv	4229
404	xxu	0
405	xxs	0
406	xxp	0
407	xxo	1135
408	xxm	0
409	xxl	227
410	xxk	0
411	xxi	13394
412	xxg	0
413	xxf	0
414	xxe	285
415	xxc	0
416	xxa	195
417	àla	0
418	xx?	0
419	zjx	0
420	tb:	0
421	zju	267
422	xx.	5619
423	xx-	418
424	xx,	7532
425	xx'	0
426	àli	856
427	xx!	0
428	xx 	13949
429	xyv	0
430	laó	231
431	fsa	1623
432	fsb	2965
433	fsc	2275
434	fsd	640
435	fse	6468
436	fsf	359
437	fsg	163
438	fsh	1491
439	fsi	526
440	fsk	3518
441	fsl	209
442	fsp	1836
443	fsr	310
444	fss	977
445	fst	3188
446	fsu	985
447	fsw	557
448	fs 	11061
449	fs'	0
450	fs,	1730
451	fs-	179
452	fs.	1622
453	tb 	5027
454	fs:	283
455	fs;	0
456	fs?	0
457	mjh	0
458	mji	385
459	fw'	0
460	mjo	929
461	mja	1154
462	mjc	0
463	mje	1460
464	mjf	0
465	rté	7927
466	ú's	0
467	'br	2731
468	as,	627926
469	mj,	164
470	mj-	0
471	mj 	858
472	ûlé	175
473	íáî	0
474	mnt	513
475	ènc	840
476	egè	127
477	egã	2101
478	tby	793
479	tbx	0
480	tbz	0
481	?jf	0
482	tbu	5316
483	f ü	0
484	tbw	0
485	eg.	2452
486	eg-	1259
487	eg,	1894
488	eg!	0
489	eg 	46074
490	eg'	0
491	tbp	0
492	eg;	354
493	eg?	0
494	röz	0
495	röt	701
496	rös	3106
497	éêx	0
498	èh 	0
499	egk	249
500	egi	572513
501	egh	6006
502	ego	2664171
503	egn	10258
504	egm	10706
505	egl	12993
506	egc	512
507	ega	463870
508	egg	24988
509	egf	1887
510	ege	340998
511	egz	203
512	egy	10073
513	d:e	2116
514	egs	4967
515	egr	334829
516	xye	164
517	egw	500
518	egu	825990
519	egt	686
520	pnd	200
521	hbf	3874
522	oiv	17918
523	oiu	1666
524	oit	98399
525	ois	642647
526	oir	51311
527	oiq	0
528	oip	1023
529	urô	1343
530	oiz	2679
531	oix	6185
532	oig	4191
533	uré	8499
534	oie	5800
535	oid	273732
536	oic	19247
537	oib	16041
538	oia	44379
539	oio	46381
540	oin	64731
541	oim	23148
542	oil	13460
543	oik	2237
544	oij	493
545	oii	394
546	oih	312
547	jéê	0
548	duk	10167
549	dum	25581
550	oi?	1613
551	duo	30213
552	oi;	0
553	oi:	5221
554	êéã	0
555	oi'	0
556	oi!	773
557	oi 	1208049
558	oi.	2697
559	oi-	3523
560	oi,	9534
561	jé 	524
562	duf	8059
563	ury	38125
564	urz	5937
565	duy	558
566	urp	29139
567	urq	16150
568	urr	70495
569	urs	178817
570	urt	126866
571	uru	91536
572	urv	24575
573	urw	1181
574	urh	4686
575	uri	285193
576	urk	22611
577	url	54499
578	urm	24239
579	urn	147466
580	uro	457822
581	ura	1669492
582	urb	93024
583	urc	62639
584	urd	41664
585	ure	294497
586	urf	11718
587	urg	222024
588	jén	0
589	bói	3575
590	s,b	403
591	dup	46962
592	jés	1081
593	ur:	28516
594	ur;	245
595	ur?	0
596	dut	167792
597	ur,	13511
598	ur-	51298
599	ur.	7087
600	ur 	138631
601	ur!	0
602	ur'	687
603	bré	5261
604	öfe	494
605	brá	7185
606	brà	0
607	brû	341
608	brú	435
609	mn-	1655
610	bró	2370
611	hhv	0
612	brö	480
613	aló	9229
614	rtw	2697
615	alú	2867
616	alâ	1060
617	alà	631
618	alá	101269
619	gv 	659
620	alê	10007
621	gv,	243
622	alé	143620
623	eää	0
624	alí	21900
625	nfü	967
626	gvs	187
627	êe,	0
628	gvb	0
629	gva	2771
630	gvm	0
631	gvh	0
632	gvi	1937
633	bri	698180
634	bro	1052739
635	brn	1177
636	xlq	0
637	brl	233
638	brc	236
639	bra	1376885
640	rtf	3778
641	brg	273
642	bre	634650
643	brz	3549
644	bry	15523
645	brs	2481
646	brr	307
647	brp	126
648	brw	191
649	brv	0
650	bru	116164
651	alr	6013
652	als	101271
653	alp	68206
654	alq	89033
655	alv	200074
656	alw	6612
657	alt	659831
658	alu	112079
659	alz	16245
660	alx	310
661	aly	39147
662	xpt	316
663	alb	226845
664	alc	207560
665	ala	642228
666	alf	92425
667	alg	383128
668	ald	241471
669	ale	958900
670	alj	6179
671	alk	49487
672	alh	534806
673	ali	3809940
674	aln	11465
675	alo	293828
676	all	578380
677	alm	602511
678	d.i	842
679	br.	5573
680	br-	8663
681	br,	1363
682	br 	63889
683	al:	57959
684	al;	13263
685	rgl	3252
686	al?	2995
687	irá	25292
688	al 	3025671
689	al!	2606
690	al'	2267
691	al.	288931
692	al,	388620
693	al-	78457
694	d.b	888
695	'ec	333
696	'ea	1013
697	'eg	498
698	'ef	126
699	'ed	437
700	'ek	0
701	'ei	258
702	irã	32282
703	'en	2907
704	'em	3486
705	'el	2374
706	'es	8608
707	'er	1618
708	'eq	145
709	'ep	273
710	'ev	796
711	'eu	2280
712	'et	668
713	'ez	288
714	'ey	199
715	'ex	1138
716	phh	0
717	ún,	310
718	-rp	212
719	'e 	936
720	'e'	0
721	d.u	1942
722	'e-	0
723	'e,	0
724	d.w	889
725	xsf	0
726	só 	117586
727	 ':	0
728	 '.	0
729	 ',	0
730	 '-	0
731	 ''	0
732	 ' 	0
733	pas	432098
734	sós	1694
735	sól	9277
736	-rt	217
737	són	1532
738	sók	118
739	ìáé	0
740	 'z	183
741	 'x	152
742	 'y	416
743	 'v	1267
744	 'w	1125
745	 't	3802
746	 'u	924
747	 'r	2473
748	 's	4952
749	 'p	3545
750	 'q	464
751	 'n	4419
752	 'o	1981
753	 'l	1969
754	 'm	3514
755	 'j	1124
756	 'k	843
757	 'h	1468
758	 'i	1799
759	 'f	1843
760	 'g	1710
761	 'd	2693
762	 'e	4888
763	 'b	2895
764	 'c	4083
765	 'a	5159
766	lbe	125113
767	lbd	764
768	lba	41540
769	lbc	0
770	lbl	5042
771	lbo	99174
772	lbn	178
773	lbi	16493
774	lbk	261
775	lbj	0
776	lbu	383978
777	lbp	0
778	lbs	1316
779	lbr	10656
780	pav	32666
781	lby	5035
782	clu	523964
783	uíd	148275
784	it 	110122
785	it!	577
786	it'	8555
787	 nl	1927
788	it.	11579
789	it,	9507
790	it-	5134
791	hh.	174
792	hh-	0
793	hh,	153
794	m-t	3458
795	it:	358893
796	it;	519
797	it?	443
798	hh!	138
799	hh 	430
800	lb'	0
801	lb 	2772
802	lb-	517
803	lb,	426
804	lb.	439
805	lb?	0
806	bwg	0
807	itb	3684
808	itc	40379
809	ürg	3699
810	itg	2201
811	ürc	466
812	ite	820414
813	itj	941
814	itk	5975
815	ith	137679
816	iti	361263
817	itn	11444
818	ito	1780413
819	ürk	3106
820	itm	23260
821	itr	111901
822	itp	2335
823	hhl	0
824	itv	2300
825	itw	2072
826	itt	131092
827	itu	761805
828	itz	52761
829	hhe	1882
830	ity	142222
831	hhb	0
832	hha	2779
833	clf	0
834	m-e	3575
835	lbü	716
836	clk	132
837	jzi	177
838	jza	288
839	m-b	2688
840	t: 	49551
841	pal	619697
842	zab	25229
843	jkc	0
844	itâ	59316
845	ità	4503
846	itá	121351
847	itä	5461
848	itê	11676
849	ité	57829
850	ití	3421
851	itó	128276
852	ürü	323
853	jz 	120
854	zam	46546
855	pan	855186
856	zai	8378
857	zar	149305
858	rál	35486
859	pmr	221
860	nfo	680871
861	zay	3117
862	éäf	0
863	nfn	120
864	co;	5672
865	co:	36018
866	co?	1684
867	co-	50855
868	co,	179501
869	co.	127302
870	co!	1180
871	co 	1249494
872	co'	784
873	têt	507
874	jhs	0
875	coy	4925
876	cox	7076
877	coz	10132
878	coq	4961
879	cop	187767
880	cos	758572
881	cor	1348394
882	cou	320897
883	cot	98947
884	cow	10293
885	cov	43335
886	coi	91921
887	coh	7526
888	cok	1299
889	coj	1225
890	com	5063364
891	col	2117826
892	coo	82741
893	con	3640889
894	coa	52987
895	coc	51982
896	cob	306645
897	coe	42797
898	cod	124039
899	cog	43521
900	cof	7552
901	m--	0
902	se:	44207
903	zd,	0
904	r':	0
905	êöá	0
906	pag	182739
907	aél	1063
908	tzu	1608
909	tzt	1037
910	tzw	1129
911	tzv	557
912	tzp	618
913	tzs	3818
914	tzy	167
915	tze	20642
916	tzd	292
917	tzg	2406
918	tzf	4690
919	tza	10786
920	tzc	477
921	tzb	1720
922	tzm	2302
923	tzl	1794
924	tzo	4199
925	tzn	585
926	tzi	10599
927	tzh	3598
928	tzk	3338
929	yd,	1352
930	tz?	0
931	tz;	180
932	tz:	2622
933	tz'	0
934	tz!	0
935	tz 	28246
936	tz-	2269
937	tz,	9977
938	tz.	3440
939	óíá	0
940	nf:	133
941	jh.	0
942	zm.	0
943	yd;	0
944	 :,	0
945	 : 	0
946	 :'	0
947	yd?	0
948	 ::	0
949	 :?	0
950	ìíá	0
951	pcw	130
952	ó; 	1964
953	sèd	145
954	sèe	0
955	imb	88540
956	-r.	201
957	sèt	213
958	sèv	2830
959	 :h	378
960	 :m	1467
961	 :l	712
962	 :a	17142
963	 :b	922
964	 :g	570
965	 :p	2263
966	 :r	1024
967	nf-	303
968	nf,	137
969	'''	0
970	sgä	0
971	''-	0
972	'',	0
973	''.	0
974	tbc	474
975	jd.	660
976	?;:	0
977	?;,	0
978	c-f	510
979	?; 	0
980	''g	0
981	''f	0
982	''a	0
983	''n	0
984	''i	0
985	''h	0
986	cöl	0
987	úbl	182964
988	''t	0
989	''w	0
990	''s	0
991	sga	20117
992	sgc	233
993	sgb	388
994	sge	20736
995	sgd	276
996	sgg	0
997	sgi	1215
998	sgk	0
999	sgo	13085
1000	sgp	319
1001	sgr	9786
1002	sgu	3550
1003	sgt	1109
1004	ydi	4537
1005	ydm	182
1006	sg'	0
1007	yds	719
1008	sg-	747
1009	sg,	306
1010	sg:	255
1011	tix	2173
1012	tiy	1693
1013	tiz	48163
1014	ïsk	0
1015	ìí 	0
1016	lvã	4202
1017	éau	1324
1018	éas	1135
1019	éal	2945
1020	éan	4451
1021	éab	0
1022	ïs 	283
1023	tio	591030
1024	tie	90048
1025	kd 	197
1026	kd'	0
1027	kd,	0
1028	kd-	0
1029	kd.	0
1030	wsz	546
1031	kda	1871
1032	kde	2065
1033	kdi	690
1034	kdk	0
1035	kdo	5362
1036	kdp	0
1037	kdr	267
1038	kds	119
1039	kdt	0
1040	kdy	0
1041	-r 	1374
1042	uv'	0
1043	g'e	0
1044	g'a	173
1045	g'l	0
1046	g'n	0
1047	g'u	0
1048	uv,	128
1049	g's	3583
1050	uv-	0
1051	uv.	614
1052	wsn	186
1053	g' 	451
1054	g',	231
1055	g';	0
1056	dts	1235
1057	ìé 	0
1058	ába	8899
1059	xmu	194
1060	uv?	0
1061	xmp	146
1062	:no	52626
1063	xma	1451
1064	xml	2801
1065	xmn	0
1066	xmi	294
1067	bí,	0
1068	.ok	136
1069	áb-	0
1070	ti-	20098
1071	 eí	0
1072	ti.	8165
1073	xm.	0
1074	q: 	6454
1075	s :	8228
1076	ti!	132
1077	äáé	0
1078	q:p	865
1079	ws;	158
1080	hbv	0
1081	dml	0
1082	-r,	0
1083	uvg	0
1084	'wg	246
1085	px 	297409
1086	ws-	1374
1087	px,	736
1088	mcr	1127
1089	pxs	366
1090	pxr	527
1091	pxy	0
1092	pxx	0
1093	pxg	202
1094	pxd	189
1095	''c	0
1096	pxo	193
1097	pxj	127
1098	éz,	0
1099	éz 	375
1100	uwl	0
1101	xxr	0
1102	.,n	0
1103	ézh	0
1104	ézi	4021
1105	éze	1331
1106	éza	2240
1107	.,x	0
1108	éêk	0
1109	reb	80703
1110	rec	1656682
1111	fhs	606
1112	rea	1039009
1113	ref	473360
1114	reg	887933
1115	red	1177922
1116	ree	272837
1117	rej	141684
1118	rek	23546
1119	reh	8357
1120	rei	1160831
1121	ren	892638
1122	reo	65130
1123	rel	629159
1124	rem	472763
1125	rer	106675
1126	res	3251680
1127	fhc	680
1128	req	81953
1129	rev	484330
1130	rew	31364
1131	ret	731469
1132	reu	150157
1133	rez	113933
1134	rex	9906
1135	rey	74914
1136	fho	629
1137	zdr	1681
1138	re 	1353349
1139	re!	1558
1140	re'	3960
1141	re.	62425
1142	re,	88404
1143	re-	50428
1144	fh 	269
1145	re:	10937
1146	re;	2511
1147	re?	1177
1148	edä	155
1149	gât	660
1150	í. 	3327
1151	wu.	241
1152	mc'	510
1153	xpe	72985
1154	xpc	0
1155	xpa	27106
1156	xpo	46639
1157	xpn	0
1158	xpl	82854
1159	xpk	0
1160	xpi	2540
1161	reí	1307
1162	xpu	12226
1163	reñ	1243
1164	xpr	56149
1165	''l	0
1166	éä 	0
1167	z? 	1020
1168	wu,	627
1169	xp 	1245
1170	xp.	299
1171	zbi	1718
1172	zbo	1796
1173	c.;	1442
1174	jnl	175
1175	i,j	254
1176	 z;	0
1177	kl-	0
1178	q'o	0
1179	q's	0
1180	vvs	0
1181	vvr	0
1182	vvv	238
1183	sd.	1404
1184	 pó	37328
1185	 ís	1309
1186	 íd	4959
1187	pa'	512
1188	zdo	1346
1189	dj 	9084
1190	dj-	127
1191	dj,	440
1192	dj.	375
1193	 í 	776
1194	dju	13069
1195	djv	341
1196	djs	1005
1197	dje	7596
1198	djf	331
1199	dja	22497
1200	djb	0
1201	djm	167
1202	djo	2790
1203	djn	0
1204	dji	6302
1205	pl:	309488
1206	oú 	0
1207	lóc	549
1208	oún	0
1209	oúl	0
1210	oúg	0
1211	oúd	0
1212	cda	1160
1213	z.o	340
1214	klc	0
1215	cdd	3650
1216	í p	4498
1217	ic;	1332
1218	ic:	2004
1219	ic?	142
1220	oqu	133467
1221	oqs	0
1222	oqr	156
1223	ic.	14573
1224	ic-	3937
1225	ic,	13274
1226	ic!	768
1227	ic 	228029
1228	ic'	653
1229	cyc	24579
1230	sdc	936
1231	cyb	5204
1232	uzé	667
1233	cya	4857
1234	í i	844
1235	cdf	229
1236	gzh	2395
1237	cyf	754
1238	icz	9366
1239	icy	5992
1240	ics	78608
1241	icr	75420
1242	icp	785
1243	icw	219
1244	icv	654
1245	icu	144143
1246	ict	109499
1247	ick	174850
1248	icj	412
1249	ici	1025971
1250	ich	425724
1251	ico	1785972
1252	icn	1333
1253	icm	1607
1254	icl	116545
1255	icc	20919
1256	icb	1087
1257	ica	3587207
1258	icg	322
1259	icf	465
1260	ice	334651
1261	icd	870
1262	cyn	7054
1263	cyl	3224
1264	cdy	182
1265	íìê	0
1266	dt?	0
1267	íìä	0
1268	íìã	0
1269	uza	54097
1270	uzb	3912
1271	uze	45187
1272	uzg	224
1273	uzh	1873
1274	uzi	155665
1275	uzo	6386
1276	uzu	9470
1277	uzz	9714
1278	aär	0
1279	icó	16690
1280	icé	2571
1281	icí	200428
1282	 dâ	1596
1283	uz 	99012
1284	uz'	0
1285	uz,	11414
1286	uz-	1759
1287	-c:	0
1288	dt;	123
1289	adè	736
1290	adé	11689
1291	f.;	556
1292	;st	206
1293	;sw	0
1294	;sp	173
1295	;se	1394
1296	;sa	714
1297	f..	856
1298	f.-	0
1299	f.,	1925
1300	;sm	0
1301	;so	414
1302	f. 	37425
1303	f.'	0
1304	;sh	0
1305	mít	4359
1306	mír	3370
1307	mío	337
1308	rgf	292
1309	mík	0
1310	f.z	0
1311	f.s	736
1312	f.r	420
1313	f.p	1447
1314	f.w	165
1315	f.v	0
1316	f.u	253
1317	f.t	263
1318	f.i	505
1319	f.h	589
1320	f.o	838
1321	f.l	258
1322	f.c	9875
1323	f.b	831
1324	f.a	1089
1325	f.g	660
1326	f.f	407
1327	f.d	716
1328	adz	4956
1329	adx	0
1330	ady	26505
1331	adr	243145
1332	ads	22423
1333	adp	1712
1334	adq	21340
1335	adv	66641
1336	adw	7289
1337	adt	13698
1338	adu	219388
1339	adj	32029
1340	adk	1681
1341	adh	10100
1342	adi	393483
1343	adn	7712
1344	ado	5062821
1345	adl	17294
1346	adm	192133
1347	adb	4687
1348	adc	6917
1349	ada	2544644
1350	adf	3296
1351	adg	4265
1352	add	161815
1353	ade	2759097
1354	omä	450
1355	cy!	0
1356	bz 	251
1357	zös	360
1358	bz.	166
1359	bz-	0
1360	bz,	0
1361	ad:	14786
1362	ad;	1445
1363	ad?	304
1364	ad.	11553
1365	ad,	12682
1366	ad-	3296
1367	ad 	131022
1368	ad!	394
1369	ad'	464
1370	hwd	0
1371	bzu	128
1372	bza	279
1373	bze	245
1374	-vb	0
1375	bzi	231
1376	bzh	199
1377	bzl	0
1378	kèd	0
1379	r: 	152443
1380	tgr	38719
1381	tgs	594
1382	tgp	0
1383	v--	0
1384	tgv	283
1385	tgt	0
1386	tgu	1288
1387	tgy	128
1388	z.z	0
1389	v- 	162
1390	tgb	0
1391	tgc	0
1392	tga	10149
1393	tgf	0
1394	tgg	0
1395	tge	12793
1396	tgi	952
1397	tgo	5025
1398	tgl	807
1399	r:-	168
1400	v-n	295
1401	v-o	221
1402	v-l	324
1403	v-m	404
1404	v-j	133
1405	v-k	235
1406	v-h	0
1407	v-i	254
1408	v-f	179
1409	v-g	158
1410	v-d	307
1411	v-e	225
1412	v-b	300
1413	v-c	274
1414	v-a	430
1415	tg 	75242
1416	:ut	7463
1417	v-y	0
1418	v-v	447
1419	v-w	0
1420	v-t	406
1421	v-u	0
1422	v-r	586
1423	v-s	1096
1424	v-p	642
1425	v-q	0
1426	órg	30254
1427	roú	0
1428	ìëü	0
1429	ìëö	0
1430	ìëí	0
1431	sûr	178
1432	ìëá	0
1433	etó	13961
1434	msd	3239
1435	msc	6223
1436	bnr	0
1437	lz-	425
1438	lz,	3183
1439	lz.	411
1440	lz'	0
1441	lz 	3649
1442	ëíê	0
1443	ëíé	0
1444	ëíä	0
1445	msm	568
1446	 dy	16581
1447	msi	4221
1448	ñón	1309
1449	msh	2678
1450	lzm	590
1451	msw	593
1452	lzo	1596
1453	lzn	254
1454	lzi	3605
1455	lzh	1615
1456	lzk	247
1457	msv	528
1458	lze	7701
1459	lza	9640
1460	bne	4210
1461	lzb	3127
1462	 ds	9352
1463	s'?	0
1464	 dr	198007
1465	wy-	0
1466	wy,	405
1467	wy 	3030
1468	wy?	0
1469	om;	620
1470	énd	2099
1471	jrb	0
1472	jra	1176
1473	jrg	0
1474	jre	213
1475	 dj	17153
1476	jrk	0
1477	r:d	23559
1478	jro	234
1479	jrs	119
1480	êqu	928
1481	ëík	0
1482	bni	3083
1483	ëíi	0
1484	msx	632
1485	wyo	4266
1486	wyn	5083
1487	wym	738
1488	wyl	1625
1489	wyg	280
1490	wyf	0
1491	wye	2637
1492	wyd	1859
1493	wyc	2929
1494	wya	1938
1495	 ó,	179
1496	wyt	430
1497	wys	2520
1498	wyr	1086
1499	wyp	132
1500	jr 	2065
1501	jr'	0
1502	jr.	16495
1503	jr,	670
1504	jr:	0
1505	ëí 	0
1506	r:t	29072
1507	,km	0
1508	,ka	216
1509	ysz	3033
1510	ysy	430
1511	yss	10226
1512	ysr	194
1513	ysq	496
1514	ysp	7000
1515	ysw	184
1516	ysu	2506
1517	yst	67471
1518	ysk	10445
1519	ysi	22445
1520	ysh	2941
1521	yso	15564
1522	ór 	1348
1523	ysm	1012
1524	ysl	2739
1525	ysc	3542
1526	ysb	913
1527	ysa	9698
1528	ysg	313
1529	yse	9200
1530	:mr	1382
1531	mön	1325
1532	möh	246
1533	möd	330
1534	,k,	0
1535	möt	463
1536	mör	938
1537	ys;	121
1538	ys:	492
1539	ys?	0
1540	ys.	4063
1541	ys-	1417
1542	ys,	6462
1543	ys!	0
1544	ys 	54361
1545	ys'	369
1546	omc	2202
1547	ébo	2339
1548	ms!	0
1549	omd	825
1550	ysé	933
1551	ms-	4912
1552	cwa	664
1553	cwc	0
1554	cwe	202
1555	cwi	373
1556	cwk	0
1557	cwl	0
1558	cwo	403
1559	éno	3062
1560	wuh	575
1561	jbf	0
1562	omt	15320
1563	fbu	239
1564	roc	468227
1565	rod	559600
1566	bn-	605
1567	qt;	0
1568	cd;	687
1569	fbp	139
1570	qt.	0
1571	qt,	0
1572	qt 	309
1573	 óé	0
1574	ümq	0
1575	ôte	9008
1576	qtx	0
1577	roq	19008
1578	fbe	1441
1579	ros	1286278
1580	qtl	0
1581	qtc	0
1582	äis	2021
1583	qte	442
1584	p.t	315
1585	p.w	250
1586	p.v	143
1587	p.p	13592
1588	p.s	3080
1589	p.r	867
1590	p.x	0
1591	p.z	0
1592	p.e	1952
1593	p.g	2006
1594	p.a	1378
1595	p.c	4641
1596	p.b	3114
1597	p.m	1769
1598	p.l	477
1599	p.o	1826
1600	p.n	3528
1601	p.i	521
1602	roz	28433
1603	p.j	3589
1604	!pu	0
1605	á ó	509
1606	wuq	0
1607	!ph	0
1608	p.?	0
1609	p.;	788
1610	p.:	601
1611	p.'	0
1612	p. 	131258
1613	p.-	420
1614	p.,	3627
1615	p..	944
1616	ety	23558
1617	úñe	1261
1618	yyl	250
1619	ett	221952
1620	y,'	0
1621	nsí	14356
1622	nsâ	0
1623	aí 	33823
1624	ppè	0
1625	yys	408
1626	öé 	0
1627	ì ,	0
1628	rà 	437
1629	ete	683459
1630	etc	45805
1631	éîá	0
1632	éîé	0
1633	nsy	9264
1634	nsz	950
1635	nsp	101044
1636	nsq	327
1637	nsr	2304
