303	j,l	0
304	ér;	0
305	érd	33016
306	ére	157979
307	éra	35713
308	érb	615
309	érc	165020
310	éro	45476
311	éri	360133
312	ért	22906
313	éru	2458
314	érv	2567
315	érr	31920
316	éry	5144
317	cp.	1475
318	iim	2377
319	iil	2993
320	ówk	909
321	hg-	0
322	érè	1123
323	éré	4904
324	érô	1973
325	fwd	0
326	, c	2453745
327	, b	546560
328	, a	2107653
329	, g	415444
330	, f	667211
331	, e	3978577
332	, d	1788166
333	, k	129516
334	, j	465394
335	, i	581986
336	, h	595717
337	, o	419099
338	, n	616513
339	, m	1117587
340	, l	2012287
341	, s	1980707
342	, r	636963
343	, q	1014549
344	, p	2497510
345	, w	130762
346	, v	372048
347	, t	885847
348	, z	44460
349	, y	1405240
350	, x	31132
351	a.,	15443
352	a.-	5103
353	a..	28316
354	a. 	2195088
355	a.!	0
356	a.'	350
357	a.:	20192
358	a.;	3083
359	a.?	0
360	,  	0
361	, '	0
362	y::	0
363	, .	0
364	, -	0
365	, ,	0
366	, ;	0
367	, :	0
368	y: 	52835
369	a.h	25791
370	a.i	7012
371	a.k	2847
372	a.l	9359
373	a.m	13124
374	a.n	9546
375	a.o	38855
376	a.a	15882
377	a.b	10136
378	a.c	85577
379	a.d	11663
380	a.e	29762
381	a.f	6331
382	a.g	18288
383	a.x	633
384	a.y	650
385	a.z	674
386	a.p	29639
387	a.r	10135
388	a.s	42632
389	a.t	7639
390	a.u	4861
391	a.v	4996
392	, â	0
393	, á	23524
394	, à	641
395	, ä	0
396	, é	40595
397	, ó	9982
398	, ö	588
399	, ú	8843
400	, ü	306
401	xxx	19075
402	xxw	0
403	xxv	12007
404	xxu	0
405	xxs	0
406	xxp	0
407	xxo	1032
408	xxm	0
409	xxl	443
410	xxk	0
411	xxi	42322
412	xxg	2116
413	xxf	0
414	xxe	676
415	xxc	182
416	xxa	250
417	àla	187
418	xx?	0
419	zjx	0
420	tb:	0
421	zju	966
422	xx.	14792
423	xx-	623
424	xx,	16006
425	xx'	0
426	àli	1366
427	xx!	0
428	xx 	31404
429	xyv	0
430	laó	220
431	fsa	1415
432	fsb	2549
433	fsc	2381
434	fsd	463
435	fse	4232
436	fsf	673
437	fsg	219
438	fsh	1625
439	fsi	1114
440	fsk	4347
441	fsl	1021
442	fsp	1463
443	fsr	667
444	fss	2056
445	fst	3753
446	fsu	494
447	fsw	679
448	fs 	17063
449	fs'	0
450	fs,	2584
451	fs-	411
452	fs.	2412
453	tb 	2820
454	fs:	501
455	fs;	0
456	fs?	0
457	mjh	0
458	mji	768
459	fw'	0
460	mjo	1248
461	mja	1736
462	mjc	0
463	mje	1923
464	mjf	0
465	rté	20505
466	ú's	0
467	'br	4614
468	as,	1200614
469	mj,	214
470	mj-	0
471	mj 	700
472	ûlé	391
473	íáî	0
474	mnt	1107
475	ènc	4146
476	egè	0
477	egã	0
478	tby	1316
479	tbx	0
480	tbz	0
481	?jf	0
482	tbu	6531
483	f ü	0
484	tbw	0
485	eg.	6660
486	eg-	2871
487	eg,	2987
488	eg!	0
489	eg 	28925
490	eg'	0
491	tbp	236
492	eg;	0
493	eg?	0
494	röz	0
495	röt	974
496	rös	2193
497	éêx	0
498	èh 	0
499	egk	403
500	egi	969437
501	egh	10799
502	ego	4217064
503	egn	138887
504	egm	21568
505	egl	94605
506	egc	298
507	ega	1007903
508	egg	39314
509	egf	2576
510	ege	199242
511	egz	299
512	egy	13813
513	d:e	2459
514	egs	4985
515	egr	518072
516	xye	202
517	egw	537
518	egu	993430
519	egt	1247
520	pnd	1009
521	hbf	9702
522	oiv	7508
523	oiu	1370
524	oit	42330
525	ois	204063
526	oir	81745
527	oiq	299
528	oip	1621
529	urô	0
530	oiz	5790
531	oix	15070
532	oig	9956
533	uré	9042
534	oie	8856
535	oid	171924
536	oic	40639
537	oib	2362
538	oia	14194
539	oio	3137
540	oin	112305
541	oim	16920
542	oil	24542
543	oik	5378
544	oij	717
545	oii	504
546	oih	1461
547	jéê	0
548	duk	16407
549	dum	44255
550	oi?	0
551	duo	45082
552	oi;	0
553	oi:	5722
554	êéã	0
555	oi'	0
556	oi!	644
557	oi 	38152
558	oi.	2395
559	oi-	1150
560	oi,	4089
561	jé 	1804
562	duf	8304
563	ury	61641
564	urz	9421
565	duy	1646
566	urp	28887
567	urq	38091
568	urr	241232
569	urs	317079
570	urt	144183
571	uru	200303
572	urv	40419
573	urw	2121
574	urh	7922
575	uri	710727
576	urk	34590
577	url	197049
578	urm	24497
579	urn	193377
580	uro	744711
581	ura	3011782
582	urb	260295
583	urc	147799
584	urd	74946
585	ure	373065
586	urf	14864
587	urg	353326
588	jén	431
589	bói	224
590	s,b	1203
591	dup	22610
592	jés	1123
593	ur:	33123
594	ur;	2054
595	ur?	0
596	dut	14508
597	ur,	59648
598	ur-	92847
599	ur.	42934
600	ur 	403979
601	ur!	222
602	ur'	1068
603	bré	8644
604	öfe	736
605	brá	20417
606	brà	0
607	brû	684
608	brú	2300
609	mn-	552
610	bró	35436
611	hhv	0
612	brö	724
613	aló	85871
614	rtw	4944
615	alú	6630
616	alâ	190
617	alà	3446
618	alá	69481
619	gv 	1864
620	alê	0
621	gv,	170
622	alé	31635
623	eää	0
624	alí	69216
625	nfü	1377
626	gvs	308
627	êe,	0
628	gvb	0
629	gva	4140
630	gvm	0
631	gvh	0
632	gvi	2733
633	bri	1059493
634	bro	828595
635	brn	1984
636	xlq	0
637	brl	1198
638	brc	432
639	bra	1483636
640	rtf	6319
641	brg	476
642	bre	4273598
643	brz	2910
644	bry	28834
645	brs	1450
646	brr	1498
647	brp	186
648	brw	0
649	brv	0
650	bru	180657
651	alr	105961
652	als	184134
653	alp	147513
654	alq	166250
655	alv	313118
656	alw	9909
657	alt	1153839
658	alu	487890
659	alz	57086
660	alx	627
661	aly	50541
662	xpt	259
663	alb	383011
664	alc	569152
665	ala	1415873
666	alf	200995
667	alg	709962
668	ald	639067
669	ale	3753719
670	alj	11599
671	alk	72168
672	alh	33828
673	ali	7323265
674	aln	22576
675	alo	714593
676	all	2273227
677	alm	1179501
678	d.i	2130
679	br.	7989
680	br-	2527
681	br,	2540
682	br 	58980
683	al:	89325
684	al;	23209
685	rgl	3864
686	al?	3624
687	irá	88505
688	al 	8809184
689	al!	6612
690	al'	4744
691	al.	594557
692	al,	679187
693	al-	133703
694	d.b	2078
695	'ec	759
696	'ea	1723
697	'eg	833
698	'ef	226
699	'ed	706
700	'ek	0
701	'ei	617
702	irã	1510
703	'en	7220
704	'em	4480
705	'el	5750
706	'es	19429
707	'er	2493
708	'eq	340
709	'ep	1301
710	'ev	972
711	'eu	3217
712	'et	1254
713	'ez	235
714	'ey	332
715	'ex	2187
716	phh	0
717	ún,	16720
718	-rp	335
719	'e 	1352
720	'e'	0
721	d.u	1133
722	'e-	0
723	'e,	0
724	d.w	1253
725	xsf	0
726	só 	197357
727	 ':	0
728	 '.	0
729	 ',	0
730	 '-	0
731	 ''	0
732	 ' 	0
733	pas	906257
734	sós	2551
735	sól	232645
736	-rt	0
737	són	25166
738	sók	178
739	ìáé	0
740	 'z	302
741	 'x	205
742	 'y	616
743	 'v	1729
744	 'w	1256
745	 't	6276
746	 'u	1363
747	 'r	3285
748	 's	7226
749	 'p	5650
750	 'q	519
751	 'n	6632
752	 'o	1848
753	 'l	5622
754	 'm	5207
755	 'j	1307
756	 'k	1009
757	 'h	2932
758	 'i	2436
759	 'f	2522
760	 'g	2699
761	 'd	3809
762	 'e	8985
763	 'b	3788
764	 'c	7479
765	 'a	6859
766	lbe	196538
767	lbd	0
768	lba	128714
769	lbc	221
770	lbl	21784
771	lbo	87597
772	lbn	214
773	lbi	32737
774	lbk	181
775	lbj	0
776	lbu	401502
777	lbp	0
778	lbs	1921
779	lbr	13435
780	pav	38611
781	lby	8490
782	clu	979133
783	uíd	15068
784	it 	172257
785	it!	896
786	it'	11445
787	 nl	2930
788	it.	27620
789	it,	19817
790	it-	8468
791	hh.	675
792	hh-	495
793	hh,	327
794	m-t	1480
795	it:	395654
796	it;	903
797	it?	774
798	hh!	243
799	hh 	1158
800	lb'	0
801	lb 	3708
802	lb-	307
803	lb,	822
804	lb.	1203
805	lb?	0
806	bwg	0
807	itb	5442
808	itc	57146
809	ürg	4815
810	itg	4432
811	ürc	514
812	ite	1048131
813	itj	2173
814	itk	6622
815	ith	241255
816	iti	869697
817	itn	16207
818	ito	2075152
819	ürk	4393
820	itm	45711
821	itr	141540
822	itp	2594
823	hhl	0
824	itv	4790
825	itw	3470
826	itt	175403
827	itu	1431001
828	itz	84238
829	hhe	1662
830	ity	391861
831	hhb	0
832	hha	3838
833	clf	0
834	m-e	1522
835	lbü	725
836	clk	286
837	jzi	243
838	jza	413
839	m-b	1998
840	t: 	346771
841	pal	1110403
842	zab	101712
843	jkc	0
844	itâ	460
845	ità	7206
846	itá	170942
847	itä	5817
848	itê	0
849	ité	61184
850	ití	28613
851	itó	56152
852	ürü	456
853	jz 	0
854	zam	173993
855	pan	1391501
856	zai	14857
857	zar	679574
858	rál	16092
859	pmr	893
860	nfo	451024
861	zay	6404
862	éäf	0
863	nfn	0
864	co;	14017
865	co:	55628
866	co?	2061
867	co-	71198
868	co,	461334
869	co.	314447
870	co!	1014
871	co 	2657429
872	co'	1809
873	têt	1037
874	jhs	185
875	coy	21557
876	cox	9816
877	coz	7909
878	coq	13477
879	cop	448999
880	cos	1880630
881	cor	2496486
882	cou	254035
883	cot	172936
884	cow	15028
885	cov	60546
886	coi	60624
887	coh	54006
888	cok	2739
889	coj	7753
890	com	6384198
891	col	3989417
892	coo	261189
893	con	10954266
894	coa	129916
895	coc	203081
896	cob	128109
897	coe	38953
898	cod	167881
899	cog	217829
900	cof	36992
901	m--	0
902	se:	118263
903	zd,	0
904	r':	0
905	êöá	0
906	pag	207587
907	aél	2793
908	tzu	4012
909	tzt	1948
910	tzw	1794
911	tzv	1124
912	tzp	1109
913	tzs	6729
914	tzy	459
915	tze	32746
916	tzd	222
917	tzg	4669
918	tzf	689
919	tza	31207
920	tzc	2094
921	tzb	2582
922	tzm	3494
923	tzl	2367
924	tzo	4954
925	tzn	828
926	tzi	23463
927	tzh	1895
928	tzk	5904
929	yd,	2511
930	tz?	0
931	tz;	444
932	tz:	1133
933	tz'	332
934	tz!	0
935	tz 	43404
936	tz-	4806
937	tz,	16074
938	tz.	5650
939	óíá	0
940	nf:	0
941	jh.	0
942	zm.	0
943	yd;	0
944	 :,	0
945	 : 	0
946	 :'	0
947	yd?	0
948	 ::	0
949	 :?	0
950	ìíá	0
951	pcw	370
952	ó; 	1548
953	sèd	0
954	sèe	0
955	imb	128846
956	-r.	371
957	sèt	417
958	sèv	3766
959	 :h	429
960	 :m	555
961	 :l	425
962	 :a	419
963	 :b	171
964	 :g	0
965	 :p	2597
966	 :r	356
967	nf-	750
968	nf,	232
969	'''	0
970	sgä	0
971	''-	0
972	'',	0
973	''.	0
974	tbc	318
975	jd.	261
976	?;:	0
977	?;,	0
978	c-f	1242
979	?; 	0
980	''g	0
981	''f	0
982	''a	0
983	''n	0
984	''i	0
985	''h	0
986	cöl	0
987	úbl	365681
988	''t	0
989	''w	0
990	''s	0
991	sga	23401
992	sgc	860
993	sgb	294
994	sge	8850
995	sgd	0
996	sgg	0
997	sgi	2109
998	sgk	0
999	sgo	59368
1000	sgp	301
1001	sgr	31509
1002	sgu	22381
1003	sgt	1843
1004	ydi	7418
1005	ydm	194
1006	sg'	0
1007	yds	1876
1008	sg-	3588
1009	sg,	318
1010	sg:	259
1011	tix	4148
1012	tiy	3017
1013	tiz	129658
1014	ïsk	0
1015	ìí 	0
1016	lvã	380
1017	éau	1946
1018	éas	218080
1019	éal	4401
1020	éan	36579
1021	éab	0
1022	ïs 	481
1023	tio	1300760
1024	tie	1983849
1025	kd 	579
1026	kd'	0
1027	kd,	0
1028	kd-	0
1029	kd.	0
1030	wsz	555
1031	kda	2885
1032	kde	3663
1033	kdi	488
1034	kdk	179
1035	kdo	6729
1036	kdp	0
1037	kdr	507
1038	kds	0
1039	kdt	215
1040	kdy	0
1041	-r 	1098
1042	uv'	0
1043	g'e	197
1044	g'a	452
1045	g'l	0
1046	g'n	0
1047	g'u	0
1048	uv,	492
1049	g's	5232
1050	uv-	377
1051	uv.	2578
1052	wsn	799
1053	g' 	662
1054	g',	255
1055	g';	0
1056	dts	1752
1057	ìé 	0
1058	ába	34364
1059	xmu	462
1060	uv?	0
1061	xmp	369
1062	:no	79282
1063	xma	3223
1064	xml	4558
1065	xmn	0
1066	xmi	2013
1067	bí,	1353
1068	.ok	217
1069	áb-	0
1070	ti-	19719
1071	 eí	0
1072	ti.	15486
1073	xm.	0
1074	q: 	2411
1075	s :	25849
1076	ti!	273
1077	äáé	0
1078	q:p	904
1079	ws;	199
1080	hbv	0
1081	dml	193
1082	-r,	196
1083	uvg	0
1084	'wg	0
1085	px 	444963
1086	ws-	2155
1087	px,	967
1088	mcr	1995
1089	pxs	1309
1090	pxr	1350
1091	pxy	0
1092	pxx	225
1093	pxg	796
1094	pxd	1719
1095	''c	0
1096	pxo	446
1097	pxj	545
1098	éz,	353
1099	éz 	1392
1100	uwl	207
1101	xxr	0
1102	.,n	0
1103	ézh	703
1104	ézi	5708
1105	éze	2271
1106	éza	4170
1107	.,x	0
1108	éêk	0
1109	reb	170907
1110	rec	4631444
1111	fhs	1520
1112	rea	1900826
1113	ref	1366238
1114	reg	1347649
1115	red	2294397
1116	ree	432366
1117	rej	113624
1118	rek	33733
1119	reh	50618
1120	rei	517207
1121	ren	2909564
1122	reo	218742
1123	rel	932155
1124	rem	941021
1125	rer	686728
1126	res	7455670
1127	fhc	0
1128	req	87587
1129	rev	788635
1130	rew	51666
1131	ret	1141861
1132	reu	155696
1133	rez	334053
1134	rex	21168
1135	rey	423257
1136	fho	1036
1137	zdr	1283
1138	re 	4731178
1139	re!	3183
1140	re'	5216
1141	re.	163800
1142	re,	264534
1143	re-	69996
1144	fh 	572
1145	re:	39203
1146	re;	7104
1147	re?	2575
1148	edä	0
1149	gât	1161
1150	í. 	28570
1151	wu.	331
1152	mc'	277
1153	xpe	172474
1154	xpc	0
1155	xpa	43117
1156	xpo	97585
1157	xpn	0
1158	xpl	176807
1159	xpk	0
1160	xpi	5988
1161	reí	22101
1162	xpu	52366
1163	reñ	33214
1164	xpr	112361
1165	''l	0
1166	éä 	0
1167	z? 	467
1168	wu,	1854
1169	xp 	1947
1170	xp.	882
1171	zbi	2008
1172	zbo	2436
1173	c.;	3412
1174	jnl	0
1175	i,j	461
1176	 z;	0
1177	kl-	0
1178	q'o	0
1179	q's	0
1180	vvs	209
1181	vvr	0
1182	vvv	529
1183	sd.	3552
1184	 pó	23915
1185	 ís	1440
1186	 íd	6643
1187	pa'	1861
1188	zdo	1623
1189	dj 	13349
1190	dj-	334
1191	dj,	924
1192	dj.	716
1193	 í 	1395
1194	dju	18887
1195	djv	254
1196	djs	963
1197	dje	10263
1198	djf	0
1199	dja	9401
1200	djb	0
1201	djm	379
1202	djo	5295
1203	djn	0
1204	dji	5374
1205	pl:	315147
1206	oú 	0
1207	lóc	1083
1208	oún	0
1209	oúl	0
1210	oúg	0
1211	oúd	0
1212	cda	3584
1213	z.o	772
1214	klc	0
1215	cdd	3028
1216	í p	46983
1217	ic;	805
1218	ic:	4320
1219	ic?	287
1220	oqu	277959
1221	oqs	0
1222	oqr	177
1223	ic.	35501
1224	ic-	8691
1225	ic,	29163
1226	ic!	971
1227	ic 	411505
1228	ic'	1064
1229	cyc	59226
1230	sdc	937
1231	cyb	10206
1232	uzé	751
1233	cya	16910
1234	í i	4594
1235	cdf	1070
1236	gzh	3669
1237	cyf	991
1238	icz	13187
1239	icy	8284
1240	ics	119721
1241	icr	117479
1242	icp	1909
1243	icw	635
1244	icv	1606
1245	icu	340317
1246	ict	401812
1247	ick	267129
1248	icj	647
1249	ici	5002834
1250	ich	1500586
1251	ico	3772672
1252	icn	5257
1253	icm	1924
1254	icl	214989
1255	icc	131080
1256	icb	1889
1257	ica	7362298
1258	icg	586
1259	icf	984
1260	ice	686767
1261	icd	1179
1262	cyn	13381
1263	cyl	8766
1264	cdy	350
1265	íìê	0
1266	dt?	0
1267	íìä	0
1268	íìã	0
1269	uza	80242
1270	uzb	6832
1271	uze	20249
1272	uzg	16487
1273	uzh	5344
1274	uzi	16750
1275	uzo	11301
1276	uzu	13986
1277	uzz	15720
1278	aär	0
1279	icó	150283
1280	icé	4962
1281	icí	54120
1282	 dâ	696
1283	uz 	148387
1284	uz'	0
1285	uz,	25267
1286	uz-	2116
1287	-c:	0
1288	dt;	422
1289	adè	1299
1290	adé	44827
1291	f.;	1511
1292	;st	428
1293	;sw	0
1294	;sp	326
1295	;se	2336
1296	;sa	1236
1297	f..	1178
1298	f.-	207
1299	f.,	6914
1300	;sm	0
1301	;so	894
1302	f. 	115468
1303	f.'	0
1304	;sh	249
1305	mít	21603
1306	mír	25934
1307	mío	4312
1308	rgf	294
1309	mík	0
1310	f.z	0
1311	f.s	1082
1312	f.r	948
1313	f.p	1224
1314	f.w	721
1315	f.v	259
1316	f.u	293
1317	f.t	443
1318	f.i	688
1319	f.h	19159
1320	f.o	2254
1321	f.l	566
1322	f.c	19819
1323	f.b	1740
1324	f.a	2168
1325	f.g	1886
1326	f.f	1988
1327	f.d	800
1328	adz	6215
1329	adx	0
1330	ady	52163
1331	adr	811728
1332	ads	44458
1333	adp	3454
1334	adq	62098
1335	adv	67636
1336	adw	15917
1337	adt	16772
1338	adu	320723
1339	adj	27023
1340	adk	2917
1341	adh	29338
1342	adi	989884
1343	adn	25259
1344	ado	10099369
1345	adl	24976
1346	adm	283872
1347	adb	7579
1348	adc	13948
1349	ada	4681696
1350	adf	19035
1351	adg	5865
1352	add	250034
1353	ade	1983617
1354	omä	524
1355	cy!	0
1356	bz 	516
1357	zös	508
1358	bz.	186
1359	bz-	0
1360	bz,	0
1361	ad:	34392
1362	ad;	11733
1363	ad?	2660
1364	ad.	228529
1365	ad,	249684
1366	ad-	18362
1367	ad 	3330449
1368	ad!	2140
1369	ad'	2114
1370	hwd	0
1371	bzu	210
1372	bza	583
1373	bze	302
1374	-vb	0
1375	bzi	535
1376	bzh	283
1377	bzl	0
1378	kèd	0
1379	r: 	328062
1380	tgr	46217
1381	tgs	305
1382	tgp	0
1383	v--	0
1384	tgv	1265
1385	tgt	0
1386	tgu	2749
1387	tgy	196
1388	z.z	0
1389	v- 	373
1390	tgb	0
1391	tgc	0
1392	tga	12799
1393	tgf	320
1394	tgg	0
1395	tge	14273
1396	tgi	1691
1397	tgo	10968
1398	tgl	1334
1399	r:-	262
1400	v-n	344
1401	v-o	335
1402	v-l	674
1403	v-m	819
1404	v-j	0
1405	v-k	246
1406	v-h	0
1407	v-i	720
1408	v-f	361
1409	v-g	418
1410	v-d	587
1411	v-e	767
1412	v-b	639
1413	v-c	1274
1414	v-a	1010
1415	tg 	1022
1416	:ut	5176
1417	v-y	0
1418	v-v	1076
1419	v-w	0
1420	v-t	662
1421	v-u	177
1422	v-r	687
1423	v-s	1369
1424	v-p	2771
1425	v-q	0
1426	órg	30944
1427	roú	0
1428	ìëü	0
1429	ìëö	0
1430	ìëí	0
1431	sûr	281
1432	ìëá	0
1433	etó	43375
1434	msd	2985
1435	msc	3868
1436	bnr	0
1437	lz-	528
1438	lz,	1462
1439	lz.	772
1440	lz'	0
1441	lz 	3287
1442	ëíê	0
1443	ëíé	0
1444	ëíä	0
1445	msm	1867
1446	 dy	31711
1447	msi	3899
1448	ñón	33606
1449	msh	4130
1450	lzm	1025
1451	msw	1118
1452	lzo	6466
1453	lzn	441
1454	lzi	4646
1455	lzh	2730
1456	lzk	308
1457	msv	1247
1458	lze	8239
1459	lza	42266
1460	bne	6886
1461	lzb	4916
1462	 ds	13272
1463	s'?	0
1464	 dr	335609
1465	wy-	0
1466	wy,	416
1467	wy 	4284
1468	wy?	0
1469	om;	864
1470	énd	135670
1471	jrb	0
1472	jra	1852
1473	jrg	0
1474	jre	505
1475	 dj	22638
1476	jrk	0
1477	r:d	39038
1478	jro	431
1479	jrs	358
1480	êqu	2083
1481	ëík	0
1482	bni	4339
1483	ëíi	0
1484	msx	1600
1485	wyo	7438
1486	wyn	11085
1487	wym	1315
1488	wyl	2553
1489	wyg	358
1490	wyf	0
1491	wye	4341
1492	wyd	2484
1493	wyc	3408
1494	wya	3247
1495	 ó,	0
1496	wyt	724
1497	wys	3324
1498	wyr	1492
1499	wyp	178
1500	jr 	1902
1501	jr'	0
1502	jr.	21933
1503	jr,	676
1504	jr:	0
1505	ëí 	0
1506	r:t	34837
1507	,km	0
1508	,ka	395
1509	ysz	3177
1510	ysy	688
1511	yss	16794
1512	ysr	458
1513	ysq	1127
1514	ysp	13944
1515	ysw	271
1516	ysu	2884
1517	yst	114105
1518	ysk	10380
1519	ysi	45367
1520	ysh	5802
1521	yso	19076
1522	ór 	1433
1523	ysm	1835
1524	ysl	5286
1525	ysc	4796
1526	ysb	1340
1527	ysa	14037
1528	ysg	480
1529	yse	16142
1530	:mr	1382
1531	mön	1726
1532	möh	264
1533	möd	387
1534	,k,	0
1535	möt	1396
1536	mör	1258
1537	ys;	223
1538	ys:	1379
1539	ys?	0
1540	ys.	7736
1541	ys-	2508
1542	ys,	10491
1543	ys!	0
1544	ys 	117210
1545	ys'	530
1546	omc	38995
1547	ébo	3556
1548	ms!	0
1549	omd	1636
1550	ysé	2712
1551	ms-	6340
1552	cwa	652
1553	cwc	279
1554	cwe	692
1555	cwi	585
1556	cwk	0
1557	cwl	0
1558	cwo	543
1559	éno	10087
1560	wuh	998
1561	jbf	0
1562	omt	14482
1563	fbu	363
1564	roc	847788
1565	rod	1057144
1566	bn-	1569
1567	qt;	0
1568	cd;	1579
1569	fbp	181
1570	qt.	0
1571	qt,	0
1572	qt 	640
1573	 óé	0
1574	ümq	0
1575	ôte	11520
1576	qtx	0
1577	roq	101219
1578	fbe	2709
1579	ros	2709782
1580	qtl	0
1581	qtc	0
1582	äis	2368
1583	qte	0
1584	p.t	739
1585	p.w	406
1586	p.v	689
1587	p.p	7506
1588	p.s	5793
1589	p.r	1660
1590	p.x	201
1591	p.z	0
1592	p.e	4933
1593	p.g	1854
1594	p.a	3216
1595	p.c	18909
1596	p.b	2436
1597	p.m	5669
1598	p.l	1223
1599	p.o	3883
1600	p.n	3381
1601	p.i	1306
1602	roz	70442
1603	p.j	5453
1604	!pu	5633
1605	á ó	0
1606	wuq	0
1607	!ph	0
1608	p.?	0
1609	p.;	1649
1610	p.:	948
1611	p.'	0
1612	p. 	316777
1613	p.-	1913
1614	p.,	6072
1615	p..	908
1616	ety	38837
1617	úñe	15461
1618	yyl	222
1619	ett	365215
1620	y,'	0
1621	nsí	3353
1622	nsâ	0
